cod_mun,nome_mun_rqual,uf_rqual,kmeans_cluster,lof_score,lof_outlier,shap_dominante,shap_dominante_valor
1703867,Cariri do Tocantins,TO,2,1.6541856330850955,True,pib_per_capita,0.07102116171858623
1703883,Carmolândia,TO,2,1.106671251862243,False,lat,0.5497351040035906
1703891,Carrasco Bonito,TO,2,1.0239996265595295,False,lat,0.33293085740954104
1703909,Caseara,TO,1,1.235980402287809,False,lat,0.5004723591446948
1704105,Centenário,TO,2,1.0333459583577276,False,lat,0.34975960929344446
1704600,Chapada de Areia,TO,2,0.9994857735328766,False,idhm,0.25097536633024614
1705102,Chapada da Natividade,TO,2,1.1274296845064056,False,idhm,0.25861983718518505
1705508,Colinas do Tocantins,TO,1,0.9763231878809358,False,lat,0.5379428629895827
1705557,Combinado,TO,1,1.188407832017562,False,idhm,0.18854998662473152
1705607,Conceição do Tocantins,TO,2,1.1926076331210689,False,idhm,0.3267748456906501
1706001,Couto Magalhães,TO,2,1.049807874203161,False,lat,0.44399756811475105
1706100,Cristalândia,TO,1,1.1088902710089223,False,idhm,0.1515593931573635
1706258,Crixás do Tocantins,TO,2,1.1734627327167424,False,IND5,0.05424078906691709
1706506,Darcinópolis,TO,2,1.1012186434641256,False,lat,0.3573949487534579
1707009,Dianópolis,TO,1,1.135384171094113,False,idhm,0.1621091565312424
1707108,Divinópolis do Tocantins,TO,2,1.1152614662064135,False,lat,0.5446184886775253
1707207,Dois Irmãos do Tocantins,TO,2,1.153480012005465,False,lat,0.3265730716167296
1707306,Dueré,TO,1,1.057681889491656,False,idhm,0.15890879783282938
1707405,Esperantina,TO,2,1.0349127430861498,False,lat,0.27928653079530863
1707553,Fátima,TO,1,1.0521222246637651,False,idhm,0.17119074464943712
1707652,Figueirópolis,TO,1,1.0660680164350467,False,idhm,0.16467639809502146
1707702,Filadélfia,TO,2,0.9867592139531226,False,lat,0.3643257807840955
1708205,Formoso do Araguaia,TO,3,1.062766441572148,False,area_km2,0.5004081724770186
1708254,Fortaleza do Tabocão,TO,2,1.3046651799637794,True,lat,0.5393412951902803
1708304,Goianorte,TO,2,1.1736578145450804,False,lat,0.4067600262768447
1709005,Goiatins,TO,2,1.057578906243212,False,lat,0.28352623442900843
1709302,Guaraí,TO,1,1.1331978008133905,False,lat,0.4756865900250774
1709500,Gurupi,TO,1,0.9828518917527015,False,idhm,0.2123074547329661
1709807,Ipueiras,TO,2,1.076761490753335,False,idhm,0.2649899124178556
1710508,Itacajá,TO,2,1.0470887280843548,False,lat,0.38647300288347564
1710706,Itaguatins,TO,2,1.0009051545750185,False,lat,0.34454330402962163
1710904,Itapiratins,TO,2,1.4534932142615515,True,lat,0.3450019249712238
1711100,Itaporã do Tocantins,TO,2,1.0727289738489403,False,lat,0.5458084142126366
1711506,Jaú do Tocantins,TO,2,1.1343757335922107,False,idhm,0.10364551550853418
1711803,Juarina,TO,2,0.9786534409735863,False,lat,0.37713343257280013
1711902,Lagoa da Confusão,TO,3,1.1219410542730488,False,area_km2,0.43544102052114486
1711951,Lagoa do Tocantins,TO,2,1.0826800360320679,False,idhm,0.39069353460629097
1712009,Lajeado,TO,2,1.025652180843823,False,lat,0.5648809655961673
1712157,Lavandeira,TO,2,1.064821053161254,False,idhm,0.09052731393043703
1712405,Lizarda,TO,2,1.2650604587257048,True,lat,0.2858789655484081
1712454,Luzinópolis,TO,2,1.105998605829773,False,lat,0.5432644278362575
1712504,Marianópolis do Tocantins,TO,2,1.1680859977476528,False,lat,0.4326493576247944
1712702,Mateiros,TO,3,1.0830749978419412,False,area_km2,0.43018734145715876
1712801,Maurilândia do Tocantins,TO,2,0.9799901873849794,False,lat,0.33004481344100073
1713205,Miracema do Tocantins,TO,2,1.2327795249640054,False,lat,0.4752885380353962
1713304,Miranorte,TO,2,1.1167673714602055,False,lat,0.5783176076346862
1713601,Monte do Carmo,TO,1,1.319099647314093,True,idhm,0.15478648228969036
1713700,Monte Santo do Tocantins,TO,2,1.2565990055367855,False,idhm,0.2568917780759441
1713809,Palmeiras do Tocantins,TO,2,1.037798891661754,False,lat,0.42011698683316406
1713957,Muricilândia,TO,2,0.9880133683494681,False,lat,0.38600786736362114
1714203,Natividade,TO,1,1.1235233693972246,False,idhm,0.15156941178979252
1714302,Nazaré,TO,2,1.0238900774213928,False,lat,0.5158396526404968
1714880,Nova Olinda,TO,2,1.0157911768147403,False,lat,0.5376482417523842
1715002,Nova Rosalândia,TO,1,1.040432704891884,False,idhm,0.10599902697865236
1715101,Novo Acordo,TO,2,1.107096161847155,False,lat,0.47750730987200707
1715150,Novo Alegre,TO,1,1.1245513818718953,False,idhm,0.1941389335039739
1715259,Novo Jardim,TO,2,1.6262199429138728,True,idhm,0.3057779414882834
1715507,Oliveira de Fátima,TO,2,1.2777155063234966,True,idhm,0.10057997557045238
1715705,Palmeirante,TO,2,1.048252313660316,False,lat,0.35727231710224916
1715754,Palmeirópolis,TO,1,1.2768886329401912,False,idhm,0.1521251523698309
1716109,Paraíso do Tocantins,TO,1,1.0110464208960797,False,idhm,0.1557693813186315
1716208,Paranã,TO,3,1.0315920376891106,False,area_km2,0.471918163281866
1716307,Pau D'Arco,TO,2,1.0877803263053714,False,lat,0.5132503003843917
1716505,Pedro Afonso,TO,1,1.3365237094766622,True,lat,0.4638320986439914
1716604,Peixe,TO,1,1.3335190510247175,True,idhm,0.15968706388109663
1716653,Pequizeiro,TO,1,1.1549212494822954,False,lon,0.10874395525392794
1716703,Colméia,TO,2,1.0734592852343952,False,lat,0.6020677332577883
1717008,Pindorama do Tocantins,TO,1,1.4368345572439292,True,idhm,0.2783937928502051
1717206,Piraquê,TO,2,1.0122265429733188,False,lat,0.45540100301471337
1717503,Pium,TO,3,1.0068262858718593,False,area_km2,0.46255412171745197
1717800,Ponte Alta do Bom Jesus,TO,2,1.0801345522771129,False,idhm,0.27394878500804964
1717909,Ponte Alta do Tocantins,TO,2,1.1422178764026747,False,idhm,0.12260679123381867
1718006,Porto Alegre do Tocantins,TO,1,1.0949548486163785,False,lon,0.09220931388005142
1718204,Porto Nacional,TO,1,1.2086258639399066,False,idhm,0.21160348701879966
1718303,Praia Norte,TO,2,1.0960465162225814,False,lat,0.26363370650651863
1718402,Presidente Kennedy,TO,1,1.0648722394817844,False,idhm,0.11877834955709941
1718451,Pugmil,TO,2,1.0646904410115534,False,idhm,0.08163338974059846
1718501,Recursolândia,TO,2,1.1962817607280516,False,idhm,0.3926766781398058
1718550,Riachinho,TO,2,1.036449213525066,False,lat,0.3521920209825549
1718659,Rio da Conceição,TO,2,1.1177725654649888,False,idhm,0.2623888208253074
1718709,Rio dos Bois,TO,2,1.0122965935866186,False,lat,0.4291154462015866
1718758,Rio Sono,TO,2,1.098755734938771,False,lat,0.2571700537114896
1718808,Sampaio,TO,2,1.053392932858674,False,lat,0.43778641236090104
1718840,Sandolândia,TO,2,1.090373083168768,False,lon,0.06341098344793458
1718865,Santa Fé do Araguaia,TO,2,1.1433885237252757,False,lat,0.46434127415925447
1718881,Santa Maria do Tocantins,TO,2,1.0745598840890767,False,idhm,0.10074251128715311
1718899,Santa Rita do Tocantins,TO,2,1.292829929237945,True,pib_per_capita,0.06034179085539579
1718907,Santa Rosa do Tocantins,TO,1,1.2447756527456095,False,idhm,0.2971662066721265
1719004,Santa Tereza do Tocantins,TO,1,1.1250731359547985,False,idhm,0.13014455891674429
1720002,Santa Terezinha do Tocantins,TO,2,1.2550601067401213,False,lat,0.5151937449429645
1720101,São Bento do Tocantins,TO,2,1.1459755388408988,False,idhm,0.27562057571397675
1720150,São Félix do Tocantins,TO,2,1.0441776446248663,False,idhm,0.3730091699394003
1720200,São Miguel do Tocantins,TO,2,1.0510123394117938,False,lat,0.44874782739449437
1720259,São Salvador do Tocantins,TO,2,1.0372532093989524,False,idhm,0.28616195116970167
1720309,São Sebastião do Tocantins,TO,2,1.157303939373942,False,lat,0.3122380331710613
1720499,São Valério,TO,1,1.1341940728836097,False,lon,0.06663132448029972
1720655,Silvanópolis,TO,1,1.8208405990196859,True,idhm,0.15892196765339045
1720804,Sítio Novo do Tocantins,TO,2,1.054803717405623,False,idhm,0.2611759210843873
1720853,Sucupira,TO,1,1.2615698450060353,False,idhm,0.12310566453870055
1720903,Taguatinga,TO,2,1.2625131237168743,False,lon,0.14460372549233316
1720937,Taipas do Tocantins,TO,2,1.0597409676964629,False,idhm,0.29319188692424913
1720978,Talismã,TO,2,1.14253664928891,False,IND5,0.0582584552494603
1721000,Palmas,TO,4,1.0020494405672817,False,lat,0.03578664605187485
1721109,Tocantínia,TO,2,1.1118450041022832,False,idhm,0.3536098602694209
1721208,Tocantinópolis,TO,2,1.0585542334050104,False,lat,0.5007638187282546
1721257,Tupirama,TO,2,1.1773380802581215,False,lat,0.5436569687405195
1721307,Tupiratins,TO,2,1.062266559634359,False,lat,0.2999548975004349
1722081,Wanderlândia,TO,2,1.1797299229863216,False,lat,0.4759839129516857
1722107,Xambioá,TO,2,1.1482486596440498,False,idhm,0.13204121710129368
2100055,Açailândia,MA,2,1.4100876399382716,True,lat,0.3839195639027703
2100105,Afonso Cunha,MA,2,1.1142944840856974,False,lat,0.31061732088787725
2100154,Água Doce do Maranhão,MA,2,1.7453856206273795,True,idhm,0.2829632561693645
2100204,Alcântara,MA,2,1.1115141640390247,False,idhm,0.31700352418874483
2100303,Aldeias Altas,MA,2,1.2477828101292574,False,lat,0.21137610321676922
2100402,Altamira do Maranhão,MA,2,1.0744191611471707,False,lat,0.2582858949692957
2100436,Alto Alegre do Maranhão,MA,2,1.226383723299945,False,idhm,0.30330958239530237
2100477,Alto Alegre do Pindaré,MA,2,1.0889366399767677,False,idhm,0.22308794698287643
2100501,Alto Parnaíba,MA,3,1.0627410477980317,False,area_km2,0.43292145166940593
2100550,Amapá do Maranhão,MA,2,1.0256551828632001,False,idhm,0.3965183443167367
2100600,Amarante do Maranhão,MA,3,1.0070196361568104,False,area_km2,0.4272217924737987
2100709,Anajatuba,MA,2,1.1686809410590382,False,idhm,0.2533505742091211
2100808,Anapurus,MA,2,1.0945973703043697,False,idhm,0.21914255337096217
2100832,Apicum-Açu,MA,2,1.0318685230334554,False,idhm,0.32124532579571796
2100873,Araguanã,MA,2,1.08553015630453,False,idhm,0.32496496514401224
2100907,Araioses,MA,2,1.6408324423344731,True,idhm,0.27384194293452796
2100956,Arame,MA,2,1.2173961600192347,False,lat,0.22365803664434142
2101004,Arari,MA,2,0.9919311221047641,False,lat,0.2630602323241218
2101103,Axixá,MA,2,1.2831344833380824,True,pib_per_capita,0.21377028540224877
2101202,Bacabal,MA,2,1.0033512439934884,False,lat,0.36997511163594216
2101251,Bacabeira,MA,2,1.0990432970941812,False,idhm,0.11088350569111335
2101301,Bacuri,MA,2,1.0992210534692124,False,idhm,0.3122096758388468
2101350,Bacurituba,MA,2,1.0638849746208312,False,idhm,0.3556523378578182
2101400,Balsas,MA,3,1.0740401173754548,False,area_km2,0.45081308503893314
2101509,Barão de Grajaú,MA,2,1.0476114955822586,False,lat,0.2613219834640152
2101608,Barra do Corda,MA,2,1.4814284996249527,True,lat,0.2542574089759761
2101707,Barreirinhas,MA,2,1.3424007751502987,True,idhm,0.28885570983059206
2101731,Belágua,MA,2,1.339610167704724,True,idhm,0.33564786668457935
2101772,Bela Vista do Maranhão,MA,2,1.3357754213141932,True,lat,0.23521825331375668
2101806,Benedito Leite,MA,2,1.096625810951787,False,lat,0.26596058515195703
2101905,Bequimão,MA,2,1.0914538170025962,False,idhm,0.23883286943202195
2101939,Bernardo do Mearim,MA,2,0.9801370478653851,False,lat,0.41316340497857956
2101970,Boa Vista do Gurupi,MA,2,1.0642934458567903,False,idhm,0.3647492482116342
2102002,Bom Jardim,MA,2,1.154692973603848,False,idhm,0.18535070835717662
2102036,Bom Jesus das Selvas,MA,2,1.1059620771425909,False,lat,0.21859850889037252
2102077,Bom Lugar,MA,2,1.0904879799927438,False,lat,0.2461780126230416
2102101,Brejo,MA,2,1.0634266474619907,False,idhm,0.20561827654418338
2102150,Brejo de Areia,MA,2,1.0402850469829932,False,idhm,0.2820037319509949
2102200,Buriti,MA,2,1.3270608368625154,True,idhm,0.20291776990463004
2102309,Buriti Bravo,MA,2,0.990679335583471,False,lat,0.23543149938263996
2102325,Buriticupu,MA,2,1.225167197026548,False,lat,0.20665533098597821
2102358,Buritirana,MA,2,1.002593275013817,False,lat,0.22892544784277005
2102374,Cachoeira Grande,MA,2,1.0493419092319147,False,idhm,0.3283461888554773
2102408,Cajapió,MA,2,1.0235534738188194,False,idhm,0.32541035782774413
2102507,Cajari,MA,2,1.079179100966528,False,idhm,0.27498362307951896
2102556,Campestre do Maranhão,MA,2,1.195069654092431,False,lat,0.4930294008820265
2102606,Cândido Mendes,MA,2,1.030069350167755,False,idhm,0.3252619789575434
2102705,Cantanhede,MA,2,1.1033167548998621,False,idhm,0.200821123062729
2102754,Capinzal do Norte,MA,2,1.171800639004759,False,idhm,0.370862261943025
2102804,Carolina,MA,2,1.300661850231966,True,lat,0.37586169842428263
2102903,Carutapera,MA,2,1.0785578492032821,False,idhm,0.34296254725199404
2103000,Caxias,MA,2,1.1702105381826415,False,lat,0.29995041555450636
2103109,Cedral,MA,2,1.0514117258372744,False,idhm,0.25225553576662885
2103125,Central do Maranhão,MA,2,1.0413013387723657,False,idhm,0.3184470960316972
2103158,Centro do Guilherme,MA,2,1.0564290558261802,False,idhm,0.35883049057698585
2103174,Centro Novo do Maranhão,MA,2,1.3260104286361256,True,area_km2,0.24351097821025675
2103208,Chapadinha,MA,2,0.9917173037328755,False,lat,0.23496115886402563
2103257,Cidelândia,MA,2,1.1816301116044359,False,lat,0.2671320728833032
2103307,Codó,MA,2,0.9954746499160203,False,lat,0.2658993963258608
2103406,Coelho Neto,MA,2,1.416236037537082,True,lat,0.21055645998505565
2103505,Colinas,MA,2,1.0982471176023347,False,lat,0.24786646676407112
2103554,Conceição do Lago-Açu,MA,2,1.0856866650672663,False,idhm,0.20754532013626598
2103604,Coroatá,MA,2,1.008473938866257,False,lat,0.21663824813212848
2103703,Cururupu,MA,2,1.0642332226839586,False,pib_per_capita,0.21910526919574577
2103752,Davinópolis,MA,2,0.9954654462819867,False,lat,0.3535454136475493
2103802,Dom Pedro,MA,2,0.9985151873871103,False,lat,0.3541802866785895
2103901,Duque Bacelar,MA,2,1.1833461315840366,False,lat,0.21841759908019412
2104008,Esperantinópolis,MA,2,1.0090118580587042,False,lat,0.2201874424138452
2104057,Estreito,MA,2,1.0261134498140918,False,lat,0.46314764499274536
2104073,Feira Nova do Maranhão,MA,2,1.1415114595120268,False,lat,0.24973270846099516
2104081,Fernando Falcão,MA,2,1.4241799725717665,True,lat,0.22840798208404153
2104099,Formosa da Serra Negra,MA,2,1.11942379875657,False,lat,0.2544294401272843
2104107,Fortaleza dos Nogueiras,MA,2,1.0411856633387049,False,lat,0.3765038828044615
2104206,Fortuna,MA,2,0.9949557326475293,False,lat,0.25033043490091156
2104305,Godofredo Viana,MA,1,1.4265619484809033,True,pib_industria,0.18900065875514274
2104404,Gonçalves Dias,MA,2,1.0404282380887482,False,idhm,0.3401462841507031
2104503,Governador Archer,MA,2,1.0842956148914085,False,lat,0.2727287849255997
2104552,Governador Edison Lobão,MA,2,1.054838955388681,False,lat,0.48940512886246773
2104602,Governador Eugênio Barros,MA,2,1.0683958811761671,False,lat,0.21229259686328603
2104628,Governador Luiz Rocha,MA,2,1.0792176761433325,False,lat,0.25319564640341347
2104651,Governador Newton Bello,MA,2,1.1151595932985143,False,idhm,0.2575180732070095
2104677,Governador Nunes Freire,MA,2,1.0778045738150008,False,idhm,0.3366254740175441
2104701,Graça Aranha,MA,2,1.0131086117431622,False,lat,0.2842520937922448
2104800,Grajaú,MA,3,1.089289161672821,False,area_km2,0.42984346055552425
2104909,Guimarães,MA,2,1.0225735256470152,False,pib_per_capita,0.20128054198947773
2105005,Humberto de Campos,MA,2,1.048717204201828,False,idhm,0.31106376376752637
2105104,Icatu,MA,2,1.2696869761389937,True,idhm,0.3183680430278671
2105153,Igarapé do Meio,MA,2,1.1372925997506536,False,lat,0.2701384560785448
2105203,Igarapé Grande,MA,2,0.9953039711108392,False,idhm,0.23787191588704495
2105302,Imperatriz,MA,2,1.0842221612410954,False,lat,0.40890156616574097
2105351,Itaipava do Grajaú,MA,2,1.058471537785258,False,lat,0.21146328245066204
2105401,Itapecuru Mirim,MA,2,0.9777888476292027,False,idhm,0.21925040366415377
2105427,Itinga do Maranhão,MA,2,1.085243095018835,False,lat,0.42201963402422876
2105450,Jatobá,MA,2,0.9902715677568924,False,lat,0.2394511095287262
2105476,Jenipapo dos Vieiras,MA,2,1.2771790525530906,True,lat,0.21198149034363256
2105500,João Lisboa,MA,2,1.0367167470391045,False,lat,0.41446750283575245
2105609,Joselândia,MA,2,1.132007808005448,False,lat,0.24136604673895476
2105658,Junco do Maranhão,MA,2,1.1424004589331702,False,idhm,0.33449483753339043
2105708,Lago da Pedra,MA,2,1.009532399147145,False,lat,0.25385849467102467
2105807,Lago do Junco,MA,2,0.9992036959277095,False,idhm,0.285925635545297
2105906,Lago Verde,MA,2,1.1688589281092516,False,idhm,0.20878670857021187
2105922,Lagoa do Mato,MA,2,1.2077686173157798,False,lat,0.2552265991109049
2105948,Lago dos Rodrigues,MA,2,0.991810584614408,False,lat,0.31164350304462496
2105963,Lagoa Grande do Maranhão,MA,2,1.1277787332438443,False,lat,0.23165826195767308
2105989,Lajeado Novo,MA,2,1.0449108102383982,False,lat,0.27191666327297837
2106003,Lima Campos,MA,2,1.0249252429036153,False,lat,0.364189283343308
2106102,Loreto,MA,2,1.1785121721818363,False,lat,0.32621831874018675
2106201,Luís Domingues,MA,2,0.9846336419891898,False,idhm,0.3046388149066659
2106300,Magalhães de Almeida,MA,2,1.217812984120987,False,idhm,0.26363863411730043
2106326,Maracaçumé,MA,2,1.050984081835587,False,idhm,0.35023454311195135
2106359,Marajá do Sena,MA,2,1.5162889072341588,True,lat,0.2409749442762944
2106375,Maranhãozinho,MA,2,1.0710777820649775,False,idhm,0.37468088443716036
2106409,Mata Roma,MA,2,1.1122080488683124,False,idhm,0.22450825743066166
2106508,Matinha,MA,2,1.297731349431285,True,pib_per_capita,0.20489211531483498
2106607,Matões,MA,2,1.0992318143870001,False,lat,0.2094188752187989
2106631,Matões do Norte,MA,2,1.1509982621793229,False,idhm,0.3291514123050606
2106672,Milagres do Maranhão,MA,2,1.400742158860408,True,idhm,0.22195746682445852
2106706,Mirador,MA,3,0.9835977075029767,False,area_km2,0.4379138530208765
2106755,Miranda do Norte,MA,2,0.9971436770316414,False,lat,0.34756976351589564
2106805,Mirinzal,MA,2,1.0207968270601226,False,pib_per_capita,0.23202939050824803
2106904,Monção,MA,2,1.0573616542512594,False,idhm,0.24745705238304685
2107001,Montes Altos,MA,2,0.9902555952591643,False,lat,0.2363307207484967
2107100,Morros,MA,2,1.044312415423476,False,idhm,0.3263412851948667
2107209,Nina Rodrigues,MA,2,1.0783329248785054,False,idhm,0.23652895203140167
2107258,Nova Colinas,MA,2,1.0006860312577792,False,lat,0.31152382721050903
2107308,Nova Iorque,MA,2,1.0337902409766249,False,lat,0.2705747903704069
2107357,Nova Olinda do Maranhão,MA,2,1.018874363235391,False,idhm,0.32353702435390114
2107407,Olho d'Água das Cunhãs,MA,2,1.0145530139613672,False,lat,0.25377686209444544
2107456,Olinda Nova do Maranhão,MA,2,1.0797209358237496,False,idhm,0.32297157512089364
2107506,Paço do Lumiar,MA,2,1.408336510748048,True,pib_per_capita,0.19569238121420524
2107605,Palmeirândia,MA,2,1.0911919303048894,False,idhm,0.33577547120813866
2107704,Paraibano,MA,2,1.0178321023842147,False,idhm,0.3398978761493362
2107803,Parnarama,MA,2,1.2110593668636973,False,lat,0.21577408597903275
2107902,Passagem Franca,MA,2,1.0238070127135381,False,lat,0.22474164724059592
