pair_rank_global,cluster_id,cluster_nome,cod_mun_a,nome_a,uf_a,cod_mun_b,nome_b,uf_b,dist_socio,dist_rqual,divergencia,indicador_dominante,divergencia_ponderada,IND2_a,IND4_a,IND5_a,IND8_a,IND9_a,INF1_a,INF4-UP_a,IND2_b,IND4_b,IND5_b,IND8_b,IND9_b,INF1_b,INF4-UP_b
788,1,C1: Intermediário,3530904,Mombuca,SP,4219853,Zortéa,SC,1.0244411772862452,7.184635872285871,7.013224404259908,IND5,0.33252845597305053,-0.1781380545552013,0.6115112792793187,0.4082252353016641,-3.2635239719509763,0.8357930064302467,-1.1901639457264894,-0.7203535972132358,-0.7643807306033545,0.5160658799889398,0.9735964175459708,0.3174832536502329,-0.886813758591111,0.2260277063547175,0.2792444435000598
789,1,C1: Intermediário,3140605,Materlândia,MG,3152303,Porto Firme,MG,1.3732896864378954,9.630882304529825,7.01300125722044,IND5,1.080325784680126,0.4873163565009459,1.222921522681805,-0.9771925942099982,-4.20162937971753,0.1596400358125539,-0.713157319116475,-0.7671933961175473,-0.70320303157899,0.0356124100203169,0.8595977770270176,0.4529890244527215,0.1859698671550832,-0.0985033270010859,0.2531858038941078
790,1,C1: Intermediário,3518107,Guarantã,SP,4322152,Tunas,RS,1.6069786117771263,11.267559293946956,7.011642348167123,IND5,2.890223608652275,0.5548264441066101,1.011201557976889,0.6015150170714845,-0.1457746705652708,0.9024856507731184,-0.7174802074778426,-0.6922709940091786,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
791,2,C2: Nordeste Vulnerável,2203420,Domingos Mourão,PI,2305266,Ibaretama,CE,1.2879768943126861,9.02996792368464,7.010970426990778,IND5,1.2087204430631073,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776,4.274661089234527,0.0183865484774231,-0.8988052165152927,-0.0946176541468044,0.7632890851840294,-0.7751777019440205,-0.5247958695721736
792,2,C2: Nordeste Vulnerável,2411429,Santana do Seridó,RN,2413409,Serra Negra do Norte,RN,1.06624807741042,7.474583072816229,7.010172608197765,IND5,2.9653411981536104,4.274661089234527,0.3157856927708621,-4.336569178893552,0.5601215663852321,0.4115965762520264,-1.576770169720865,-0.1564747066188529,-0.0542962515221191,1.0858472502491334,0.7702974445204163,-2.116204730565748,-0.2399921468979375,1.28475446148673,-0.3001686712911325
793,1,C1: Intermediário,3154150,Reduto,MG,3169505,Tumiritinga,MG,1.5007902157281667,10.519872812735787,7.009555829641457,IND5,1.2550599246309269,-0.4576504449036584,0.8212587113434919,0.9497521945942076,-4.20162937971753,0.6220310766353602,0.0694742912994162,0.9309675275595432,-0.5203183407618258,1.172760555957806,-1.1841244725910645,0.328160482290228,-4.966467051399634,0.1770610250261755,1.3417270895737767
794,1,C1: Intermediário,3137106,Lagamar,MG,5107883,Serra Nova Dourada,MT,1.6735415570976195,11.728804576187235,7.008373660896613,IND5,1.992980798269994,4.274661089234527,0.4234187450670355,0.7655878273210417,0.3064081362929113,1.1282129078895604,-0.7473291307440766,0.4171914863153195,-0.4907907877790043,0.1564172147951491,-2.622915892791944,-3.5686061873328896,-0.1792641031605053,-0.530669584223204,-0.721773906103779
795,1,C1: Intermediário,3131109,Inimutaba,MG,5203962,Buritinópolis,GO,1.2690454956599846,8.892005556506028,7.006845365204793,IND5,1.3496081935801536,0.023831014543209,0.4631559227583244,-1.6148767272514677,-0.2764234465558407,0.2797304126191243,0.1899518221796085,-0.2695895395445121,0.1723534239527817,0.6955398102826086,0.6797526984866221,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
796,1,C1: Intermediário,3128808,Guidoval,MG,3522653,Itapirapuã Paulista,SP,1.4838073466319948,10.389983369262728,7.002245531297632,IND4,0.5367450754159115,-0.6661187439591632,0.757841672964924,-0.617684780863522,0.5474358948806292,1.0029541179169954,-0.2581081373948306,-0.2214096406208799,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224
797,1,C1: Intermediário,3153509,Alto Jequitibá,MG,3163102,São José da Varginha,MG,1.562745559748287,10.942081720204616,7.001831900879139,IND8,0.16574908533674138,-0.5083171372529556,0.5742041890201037,0.9701503036671048,-4.20162937971753,1.4360268055160963,-0.2158455447979689,0.4509302641061314,3.749509191354117,0.3824016159795637,0.720837928612793,0.6199120006929859,0.9469456351978516,-0.7585342004461584,0.927572615712284
798,2,C2: Nordeste Vulnerável,2110906,São Francisco do Maranhão,MA,2920403,Manoel Vitorino,BA,1.3312309979201766,9.315334767163506,6.997534443473452,IND5,3.052913798613179,0.501638171873143,1.2172806299339995,0.9671816752564252,-4.20162937971753,-1.6514950254965708,-1.557498100521856,1.2632643278825613,4.138480608091535,0.6050357118608835,-4.290501181611894,0.2599768248065152,-0.5131732339470237,3.6750108114132063,-0.5772744530765438
799,1,C1: Intermediário,3153004,Pratinha,MG,4311601,Liberato Salzano,RS,1.531020452383768,10.701481165417192,6.989770216175382,IND5,1.4997141826704177,-0.3499581286776154,-1.2189132642893308,-1.7184998564080145,-4.20162937971753,-0.4397033364401437,0.5235077281258746,2.699865836896199,-0.0211592791796175,0.226687152661893,0.8313426164829224,0.613161703510317,0.0493890915964661,0.0765711989731562,-0.6466710186569978
800,1,C1: Intermediário,3542800,Ribeira,SP,5106703,Ponte Branca,MT,1.4993796063237714,10.479300097205307,6.989090718600416,IND5,1.5407551274915627,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721,-0.5070772024828447,0.2637893185305799,1.0953403866307962,0.2110639153691751,0.0816816032946402,1.895353387175011,2.799604423040843
801,2,C2: Nordeste Vulnerável,2108801,Pirapemas,MA,3127073,Fruta de Leite,MG,1.1148794484886033,7.786160219828442,6.983858410342,IND5,1.3863788564951252,-0.4238309396601784,-3.1012596575740976,-1.5642683514634508,-0.9597767970545464,-0.3131585845155824,0.082267003664084,-0.7487150698044508,4.274661089234527,0.1981712640877742,0.8233327495667514,0.6368673213931342,0.4867690358673273,-0.7026807201840174,2.039745328917313
802,1,C1: Intermediário,1715002,Nova Rosalândia,TO,3522653,Itapirapuã Paulista,SP,1.506126961444981,10.516567811021114,6.982524098731341,IND5,0.9646834692596812,-0.2151540888849301,0.8262429115195491,0.2951693532183294,0.4857441444042049,0.5653516786174873,0.8383538902297855,-0.7042471804151623,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224
803,1,C1: Intermediário,4304309,Cândido Godói,RS,4320552,Sertão Santana,RS,1.3645132708184522,9.524975475393322,6.980493097512807,IND5,0.8037289052485121,1.3742375265267863,0.0368805543938475,-0.4049501381754722,0.4965627715140481,0.3560621448488724,-0.0845584594669984,-0.6050236287953561,-0.5301051041919662,-0.1842093555258213,0.9615649771537872,-3.5115923859120093,-3.656868945436806,1.0294148054384742,2.397872326604788
804,2,C2: Nordeste Vulnerável,2515971,Sobrado,PB,2516003,Solânea,PB,0.9662281949007434,6.744329457413642,6.9800586300696805,INF4-UP,0.3158628155991642,4.274661089234527,-0.1485561011290697,-0.2307972707608626,0.6243376631872325,-0.1841281331498004,-0.0341275231918474,3.131133164894432,0.0677557985706194,-0.2878513797336359,0.3003686052520287,0.4743841596731161,1.0701682987386287,0.8552198826023405,-0.2346420382714098
805,2,C2: Nordeste Vulnerável,2210656,Sigefredo Pacheco,PI,2905156,Caetanos,BA,1.0674422545198128,7.450309855541692,6.979590527745795,IND5,1.6325832940538683,3.661390110307629,0.2703134584035891,1.0745090526919234,0.2685440375208318,-3.197361961325964,-1.5175492857274366,1.3120904924087478,-0.7506845703903877,-0.1301444367364313,-1.7371016784908022,-1.253911920980377,1.245472582099642,0.0256508782926783,-0.3555950983279869
806,2,C2: Nordeste Vulnerável,1720309,São Sebastião do Tocantins,TO,2111953,Sucupira do Riachão,MA,1.221829616020898,8.527020807121419,6.978895165360502,IND4,0.7295131812441458,0.0091565571721733,-3.77421453260452,0.1549753114834675,0.5192205061631227,-0.2327783856373762,0.3035600610031773,-0.6435499393967548,1.7823429072690258,0.9703049540414368,0.7157717352067281,-4.20162937971753,-0.948894953379424,-1.7196417421393082,1.9688456546098376
807,1,C1: Intermediário,1720655,Silvanópolis,TO,5203906,Buriti Alegre,GO,1.561251724102666,10.891157576035603,6.975913877897821,IND4,0.5425579388814153,-0.7248848267334039,-4.054627871998782,-0.8235859658437202,0.5275787268237988,-4.104595340850923,1.6212969290542532,-0.7035098609001608,4.274661089234527,-0.2071215791410257,-0.0287731750834826,-0.976143943964756,1.098902691168466,-0.8023553531405686,2.00086583932727
808,1,C1: Intermediário,4125902,São Pedro do Paraná,PR,4322152,Tunas,RS,1.4967645788249502,10.44006130948158,6.975085761785309,IND5,2.931135877787703,-0.3653606211430283,0.03852973827563,0.6710748323411552,0.0496548217846538,-0.0159994483467505,-0.0261335371078122,0.2036492188432103,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
809,1,C1: Intermediário,3522653,Itapirapuã Paulista,SP,4217154,São Miguel da Boa Vista,SC,1.4482098216159498,10.09693708407552,6.972012567790132,IND5,1.3612961473473517,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224,-0.6602944632041474,-0.390065008632637,0.9694977442949706,0.3132113391562827,0.4702440202151753,0.3059964793595628,0.244505227662704
810,1,C1: Intermediário,3504305,Avaí,SP,4300851,Arambaré,RS,1.5280877030597007,10.642015946902616,6.96427038751098,IND5,0.2311004896214117,3.587866149474454,0.6791108093057653,0.8485373016734638,-4.20162937971753,0.1713501970768531,-0.6856442198717966,-0.3825670111145817,-0.2977133731900218,0.7363260044593549,0.4556158698755045,0.5749845035209576,0.4870827791367956,0.6364609602385128,-0.3939602819823227
811,2,C2: Nordeste Vulnerável,2106672,Milagres do Maranhão,MA,2920304,Malhada de Pedras,BA,1.172719092421607,8.165249354949518,6.9626642908371315,IND5,1.512447758601848,3.925769229501615,-0.5933535317014217,0.7939326983745975,-4.20162937971753,0.6080930742638448,0.2819246659984742,0.3825931561462959,-0.8403466424822512,1.352428750282732,-1.810782395750276,-0.0918225681154521,0.8380193402837001,0.0599182253646313,1.3835845270275364
812,1,C1: Intermediário,4216255,São João do Oeste,SC,4317954,Santo Expedito do Sul,RS,1.357775708387936,9.448420597241126,6.9587491747811026,IND5,0.9059080379403032,0.0603759673412822,0.5168980496335485,-0.6746979363539704,0.2863258998706863,-0.3239667354874491,-0.6614612552067821,-0.6453355067573467,-0.3639841797927218,1.2093340360844866,0.8655440766677309,-0.3826591251534898,0.3051151002941978,8.523061028105163,-0.6195366907761776
813,1,C1: Intermediário,3540259,Pontalinda,SP,4322152,Tunas,RS,1.6557192857118317,11.517458323515015,6.956166069906729,IND5,2.9651636131480914,-0.326133938584019,1.1593836668981832,0.7289294328249057,0.629746976742128,0.7690950266758272,-1.0390407487450148,-0.7377020628738477,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
814,1,C1: Intermediário,4111704,Jaboti,PR,4322152,Tunas,RS,1.5074998991702941,10.483606687858673,6.954300087631446,IND5,2.983969340354635,-0.5883896220860723,-0.0620820517334071,0.7609032865891351,-0.5628438894544805,0.3338103421208159,0.9822475401487326,-0.7091562694498593,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
815,1,C1: Intermediário,3513850,Dirce Reis,SP,3542800,Ribeira,SP,1.4170353719040998,9.850238394921815,6.951300287398292,IND5,0.829772080726313,0.3805795863362729,1.0797339596940445,-0.113486462575473,0.6812697292543605,-0.2247238365181533,-1.0578317158141768,-0.6957545817623816,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721
816,1,C1: Intermediário,3542800,Ribeira,SP,5215207,Novo Brasil,GO,1.4680462279621145,10.200875321890905,6.948606331765698,IND5,1.432623719536337,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721,-0.4188901598269846,0.3823836131925512,0.9114933177401212,0.6564467346262634,0.0609426133860566,-0.6457987328415629,-0.6917151548900886
817,1,C1: Intermediário,3154150,Reduto,MG,3171907,Virgolândia,MG,1.2961182546222643,9.005795034901434,6.948281914737607,IND5,1.6107087233430806,-0.4576504449036584,0.8212587113434919,0.9497521945942076,-4.20162937971753,0.6220310766353602,0.0694742912994162,0.9309675275595432,0.6552308256899837,-1.244300701014973,-1.788805299689825,-0.7322823700489398,-1.8118640513752111,0.1086465924923405,-0.4288938285690554
818,2,C2: Nordeste Vulnerável,2203420,Domingos Mourão,PI,2205524,Júlio Borges,PI,1.4612246460098077,10.150890939693564,6.946838024164146,IND4,0.6346552950076054,-0.3464885864309752,1.0519277199417834,1.1828352002976683,0.4550657916425983,0.3051151002941978,8.029929952772747,-0.6195366907761776,1.5828954180547858,-3.075666533161764,0.8274728844520673,-4.20162937971753,-0.5075976098592418,-0.8578039963374278,-0.4302271824603699
819,1,C1: Intermediário,3120805,Cruzília,MG,3522653,Itapirapuã Paulista,SP,1.3686023080282455,9.506516208030236,6.946149473312074,IND5,0.7202284412425622,-0.0004140708393238,0.1196841394605864,-0.1204577178278989,0.2360845024842325,-0.1431202933815447,0.4063028485246097,-0.6929082650156176,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224
820,1,C1: Intermediário,3129905,Ibitiúra de Minas,MG,3165560,Sem-Peixe,MG,1.2903689796833495,8.95746735645259,6.941787574364134,IND5,1.055434866198271,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273,-0.4861272342722574,-0.0531710228653066,-0.8789396079182011,-0.0353479461936182,0.3380562779897784,-1.0793509980812095,-0.1707224855466919
821,1,C1: Intermediário,4306551,Dom Pedro de Alcântara,RS,4321352,Tavares,RS,1.406125735208799,9.75740163946082,6.939209907194188,INF4-UP,0.33215018336833174,-0.0243671838142161,-1.287998550299866,0.9647495259449532,0.4921947645198146,-0.320324745455093,-0.3269588045963909,3.131133164894432,-0.4861575690678565,0.6828282679228653,0.6808120110380651,-4.20162937971753,-0.6734179625213138,2.1095041003451493,0.5865608962860906
822,1,C1: Intermediário,3504305,Avaí,SP,5208152,Gameleira de Goiás,GO,1.3314041043904654,9.23458517668957,6.935974689653906,IND5,1.1257305305679484,3.587866149474454,0.6791108093057653,0.8485373016734638,-4.20162937971753,0.1713501970768531,-0.6856442198717966,-0.3825670111145817,1.113113513955379,-0.7777819142503595,-1.065451078939871,-0.1490100283179743,0.5049963320896697,-0.2892775372949444,-0.132631646787857
823,1,C1: Intermediário,4112603,Jardim Olinda,PR,4322152,Tunas,RS,1.5128515746170412,10.492515925146106,6.935588457094055,IND5,3.0396345961869287,0.1386899262295253,-0.7150110473342446,0.8555464094092355,-0.1868686465291619,-0.770503280772376,-0.0715099773175408,1.3877172208201551,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
824,1,C1: Intermediário,3547007,Santa Maria da Serra,SP,4322152,Tunas,RS,1.518183435882884,10.527395320361304,6.934205093144755,IND5,2.749603355217393,0.3281572676916812,0.3557238236496582,0.3624297974341721,0.0807191278201309,1.197549248654184,-1.1107164734339734,-0.7084265738844976,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
825,1,C1: Intermediário,3129905,Ibitiúra de Minas,MG,5203559,Bonfinópolis,GO,1.4055510477026123,9.745315784442521,6.933448481602921,INF4-UP,0.28608091870374797,0.7391027436718803,0.2484858390074621,0.9155307520342064,-4.20162937971753,-0.0135018052482852,0.8202575669176154,1.6705961621387273,-0.9416117738907476,0.6501097222413885,0.5299609127071615,0.6812697292543605,-0.0050183799616493,-0.2135984152642886,-0.5210436705700324
826,1,C1: Intermediário,3544509,Rubinéia,SP,5213400,Moiporá,GO,1.2929185822400093,8.956964183890834,6.927709370102014,IND5,2.853418929724661,0.6836052351234361,0.5405653350901949,0.5148677575816211,0.6532180266207726,1.4360268055160963,-1.105571886311684,-0.7244693902256087,-0.4188901598269846,0.3823836131925512,-4.336569178893552,0.6231284322422653,-0.4700279482816945,0.3565115532819547,-0.7297580303744349
827,1,C1: Intermediário,3509452,Campina do Monte Alegre,SP,4322152,Tunas,RS,1.5952305265907323,11.044586163864944,6.9235047680196535,IND5,2.86613679677199,-0.7925238372203641,0.7461285219882738,0.5605621630686488,0.4458072975202394,1.0722451076834654,-1.178960486625174,-0.6935388239069252,-0.3661910361725519,-4.054627871998782,-4.312497931963389,0.3385826821654886,-0.0053403795972648,1.9314120539937352,-0.6143784682907917
828,1,C1: Intermediário,3542800,Ribeira,SP,4111100,Itambé,PR,1.5619564923191864,10.812297966579562,6.922278573587686,IND5,1.4045153248636477,-0.1666297914748153,-0.7896598959392781,-1.5242806783690654,-4.20162937971753,0.9059003141634744,-0.9969422333063894,-0.6880279240966721,2.097843740746294,-0.5332420505111056,0.86370289246483,0.6421078336739313,-0.5208301073106125,0.8421241014511912,0.739418604348533
829,1,C1: Intermediário,3107802,Bom Jesus do Galho,MG,3522653,Itapirapuã Paulista,SP,1.4712997276813704,10.184667264623942,6.922224660336063,IND5,1.3420074956023098,-0.7587384586219331,0.939433689699588,0.936702813078988,-0.1188755907726507,-0.1801931947244144,-0.3347596747472357,-0.0908846339960909,0.046183967050252,-3.048443162864374,-1.345003761924295,-4.20162937971753,-0.1348779710151805,0.852046561392672,-0.6966974439728224
